Item,TIME_PERIOD,FREQ,TYPE,Item_VALUE
CE.皮革、毛皮及其製品製造業#生產總額(新台幣百萬元),2002,A,原始值,57045
CE.皮革、毛皮及其製品製造業#中間消費(新台幣百萬元),2002,A,原始值,41390
CE.皮革、毛皮及其製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,15655
CE.皮革、毛皮及其製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,317
CE.皮革、毛皮及其製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,2374
CE.皮革、毛皮及其製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,10493
CE.皮革、毛皮及其製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,2471
CF.木竹製品製造業#生產總額(新台幣百萬元),2002,A,原始值,28656
CF.木竹製品製造業#中間消費(新台幣百萬元),2002,A,原始值,20306
CF.木竹製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,8350
CF.木竹製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,136
CF.木竹製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,1137
CF.木竹製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,6383
CF.木竹製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,694
CG.紙漿、紙及紙製品製造業#生產總額(新台幣百萬元),2002,A,原始值,168361
CG.紙漿、紙及紙製品製造業#中間消費(新台幣百萬元),2002,A,原始值,120992
CG.紙漿、紙及紙製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,47369
CG.紙漿、紙及紙製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,529
CG.紙漿、紙及紙製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,7799
CG.紙漿、紙及紙製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,24732
CG.紙漿、紙及紙製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,14309
CH.印刷及資料儲存媒體複製業#生產總額(新台幣百萬元),2002,A,原始值,78942
CH.印刷及資料儲存媒體複製業#中間消費(新台幣百萬元),2002,A,原始值,46643
CH.印刷及資料儲存媒體複製業#國內生產毛額(新台幣百萬元),2002,A,原始值,32299
CH.印刷及資料儲存媒體複製業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,274
CH.印刷及資料儲存媒體複製業#固定資本消耗(新台幣百萬元),2002,A,原始值,5266
CH.印刷及資料儲存媒體複製業#受僱人員報酬(新台幣百萬元),2002,A,原始值,17625
CH.印刷及資料儲存媒體複製業#營業盈餘(新台幣百萬元),2002,A,原始值,9134
CI.石油及煤製品製造業#生產總額(新台幣百萬元),2002,A,原始值,513470
CI.石油及煤製品製造業#中間消費(新台幣百萬元),2002,A,原始值,347065
CI.石油及煤製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,166405
CI.石油及煤製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,96159
CI.石油及煤製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,21060
CI.石油及煤製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,26434
CI.石油及煤製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,22752
CJ.化學材料製造業#生產總額(新台幣百萬元),2002,A,原始值,856912
CJ.化學材料製造業#中間消費(新台幣百萬元),2002,A,原始值,664363
CJ.化學材料製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,192549
CJ.化學材料製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,1670
CJ.化學材料製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,37269
CJ.化學材料製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,51087
CJ.化學材料製造業#營業盈餘(新台幣百萬元),2002,A,原始值,102523
CK.化學製品製造業#生產總額(新台幣百萬元),2002,A,原始值,151745
CK.化學製品製造業#中間消費(新台幣百萬元),2002,A,原始值,110560
CK.化學製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,41185
CK.化學製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,623
CK.化學製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,6240
CK.化學製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,25558
CK.化學製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,8764
CL.藥品及醫用化學製品製造業#生產總額(新台幣百萬元),2002,A,原始值,53938
CL.藥品及醫用化學製品製造業#中間消費(新台幣百萬元),2002,A,原始值,33979
CL.藥品及醫用化學製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,19959
CL.藥品及醫用化學製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,225
CL.藥品及醫用化學製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,3300
CL.藥品及醫用化學製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,9180
CL.藥品及醫用化學製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,7254
CM.橡膠製品製造業#生產總額(新台幣百萬元),2002,A,原始值,77347
CM.橡膠製品製造業#中間消費(新台幣百萬元),2002,A,原始值,47063
CM.橡膠製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,30284
CM.橡膠製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,1130
CM.橡膠製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,3369
CM.橡膠製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,16221
CM.橡膠製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,9564
CN.塑膠製品製造業#生產總額(新台幣百萬元),2002,A,原始值,351768
CN.塑膠製品製造業#中間消費(新台幣百萬元),2002,A,原始值,247352
CN.塑膠製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,104416
CN.塑膠製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,1434
CN.塑膠製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,16802
CN.塑膠製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,61397
CN.塑膠製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,24783
CO.非金屬礦物製品製造業#生產總額(新台幣百萬元),2002,A,原始值,242793
CO.非金屬礦物製品製造業#中間消費(新台幣百萬元),2002,A,原始值,164756
CO.非金屬礦物製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,78037
CO.非金屬礦物製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,6666
CO.非金屬礦物製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,11974
CO.非金屬礦物製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,40598
CO.非金屬礦物製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,18799
CP.基本金屬製造業#生產總額(新台幣百萬元),2002,A,原始值,675942
CP.基本金屬製造業#中間消費(新台幣百萬元),2002,A,原始值,540646
CP.基本金屬製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,135296
CP.基本金屬製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,1541
CP.基本金屬製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,29116
CP.基本金屬製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,50551
CP.基本金屬製造業#營業盈餘(新台幣百萬元),2002,A,原始值,54088
CQ.金屬製品製造業#生產總額(新台幣百萬元),2002,A,原始值,573251
CQ.金屬製品製造業#中間消費(新台幣百萬元),2002,A,原始值,388787
CQ.金屬製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,184464
CQ.金屬製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,2532
CQ.金屬製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,21384
CQ.金屬製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,112186
CQ.金屬製品製造業#營業盈餘(新台幣百萬元),2002,A,原始值,48362
CR.電子零組件製造業#生產總額(新台幣百萬元),2002,A,原始值,1958511
CR.電子零組件製造業#中間消費(新台幣百萬元),2002,A,原始值,1355181
CR.電子零組件製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,603330
CR.電子零組件製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,2952
CR.電子零組件製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,239024
CR.電子零組件製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,190751
CR.電子零組件製造業#營業盈餘(新台幣百萬元),2002,A,原始值,170603
CS.電腦、電子產品及光學製品製造業#生產總額(新台幣百萬元),2002,A,原始值,1071289
CS.電腦、電子產品及光學製品製造業#中間消費(新台幣百萬元),2002,A,原始值,763718
CS.電腦、電子產品及光學製品製造業#國內生產毛額(新台幣百萬元),2002,A,原始值,307571
CS.電腦、電子產品及光學製品製造業#生產及進口稅淨額(新台幣百萬元),2002,A,原始值,7913
CS.電腦、電子產品及光學製品製造業#固定資本消耗(新台幣百萬元),2002,A,原始值,53295
CS.電腦、電子產品及光學製品製造業#受僱人員報酬(新台幣百萬元),2002,A,原始值,97777
